Player + Prop,Player + Prop + Line,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
Kelsey MitchellFGAttempted,Kelsey MitchellFGAttempted17.5,WNBA,237852,Kelsey Mitchell,G,IND,FG Attempted,17.5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15071066,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.26,31,,,,0,,0,,0,0,17.5,17.5,Push
Caitlin ClarkFGAttempted,Caitlin ClarkFGAttempted16.5,WNBA,237851,Caitlin Clark,G,IND,FG Attempted,16.5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15071065,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,38.52,31,,,,0,,0,,0,0,16,15.5,Push
Aliyah BostonPoints,Aliyah BostonPoints15.5,WNBA,237853,Aliyah Boston,FC,IND,Points,15.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,15044779,15.5,49.52,50.48,-7.33,50.48,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,15.5,,,,No,SEA,32.79,29,49.52,50.48,50.48,15.5,,0,,15.5,15.5,15.5,15.5,Best Bet
Kiki IriafenPoints,Kiki IriafenPoints15.5,WNBA,238169,Kiki Iriafen,F,WAS,Points,15.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kiki_Iriafen_WNBA_player_rpWzpNGkFkgVDdBVjShUvIzB.webp,15045227,16.23,47.81,52.19,-5.62,52.19,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,16.23,,,,No,IND,31.74,28,48.13843701,51.86156299,50,16.23,7,0.1628,over,16.23,16.39,16.17,16.5,Push
Sonia CitronPoints,Sonia CitronPoints15.5,WNBA,238241,Sonia Citron,G,WAS,Points,15.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Sonia_Citron_WNBA_player_Cu5wEbcQEPoUpdz2rimHwWTl.webp,15045232,15.91,50.6,49.4,-8.41,50.6,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,15.91,,,,No,IND,30.63,33,49.09236768,50.90763232,50,15.91,7,0.1628,over,15.91,16.07,15.78,15.5,Push
Shakira AustinFGAttempted,Shakira AustinFGAttempted14,WNBA,64392,Shakira Austin,C,WAS,FG Attempted,14,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Shakira_Austin_WNBA_player_MA9Pc3OblxHKTZfe7e7MWhC7.webp,15071069,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,33.72,29,,,,0,5,-0.0456,under,0,-0.05,14.25,14.5,Push
Caitlin ClarkRebs+Asts,Caitlin ClarkRebs+Asts13.5,WNBA,237851,Caitlin Clark,G,IND,Rebs+Asts,13.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15044760,13.5,49.2,50.8,-7.01,50.8,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,13.5,,,,No,SEA,38.52,31,49.2,50.8,50.8,13.5,,0,,13.5,13.5,13.5,0,Push
Makayla TimpsonPts+Rebs,Makayla TimpsonPts+Rebs13.5,WNBA,324776,Makayla Timpson,FC,IND,Pts+Rebs,13.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Makayla_Timpson_WNBA_player_U8JqHPi6KMwkbh9DLg4aLW0T.webp,15060052,13.5,47.51,52.49,-5.32,52.49,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,13.5,,,,No,SEA,16.78,12,47.51,52.49,52.49,13.5,,0,,13.5,13.5,13.5,0,Push
Kiki IriafenFGAttempted,Kiki IriafenFGAttempted12.5,WNBA,238169,Kiki Iriafen,F,WAS,FG Attempted,12.5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kiki_Iriafen_WNBA_player_rpWzpNGkFkgVDdBVjShUvIzB.webp,15071067,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,31.74,28,,,,0,5,-0.0456,under,0,-0.05,12.5,12.5,Push
Aliyah BostonRebs+Asts,Aliyah BostonRebs+Asts11.5,WNBA,237853,Aliyah Boston,FC,IND,Rebs+Asts,11.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,15044700,11.5,49.33,50.67,-7.14,50.67,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,11.5,,,,No,SEA,32.79,29,49.33,50.67,50.67,11.5,,0,,11.5,11.5,11.5,0,Push
Shakira AustinRebs+Asts,Shakira AustinRebs+Asts11.5,WNBA,64392,Shakira Austin,C,WAS,Rebs+Asts,11.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Shakira_Austin_WNBA_player_MA9Pc3OblxHKTZfe7e7MWhC7.webp,15045174,11.5,50.39,49.61,-8.2,50.39,Over,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,11.5,,,,No,IND,33.72,29,50.39,49.61,50.39,11.5,14,-0.0825,under,11.5,11.42,11.48,0,Push
Georgia AmoorePts+Asts,Georgia AmoorePts+Asts11.5,WNBA,317129,Georgia Amoore,G,WAS,Pts+Asts,11.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Georgia_Amoore_WNBA_player_3OmmlgIgu7geCDaxC6In7pGu.webp,15059749,11.5,49.35,50.65,-7.16,50.65,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,11.5,,,,No,IND,14.72,23,49.35,50.65,50.65,11.5,5,-0.0456,under,11.5,11.45,11.49,0,Push
Aliyah BostonFGAttempted,Aliyah BostonFGAttempted11.5,WNBA,237853,Aliyah Boston,FC,IND,FG Attempted,11.5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,15071064,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.79,29,,,,0,,0,,0,0,11.5,11.5,Push
Lauren BettsPts+Rebs,Lauren BettsPts+Rebs11,WNBA,316420,Lauren Betts,C,WAS,Pts+Rebs,11,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/manual/LBetts.png,15059913,11,50,50,-7.81,50,Push,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,11,,,,No,IND,13.81,14,50,50,50,11,14,-0.0825,under,11,10.92,10.98,0,Push
Sonia CitronFGAttempted,Sonia CitronFGAttempted11,WNBA,238241,Sonia Citron,G,WAS,FG Attempted,11,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Sonia_Citron_WNBA_player_Cu5wEbcQEPoUpdz2rimHwWTl.webp,15071071,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,30.63,33,,,,0,5,-0.0456,under,0,-0.05,11.25,11.5,Push
Kelsey MitchellTwoPointersAttempted,Kelsey MitchellTwoPointersAttempted10.5,WNBA,237852,Kelsey Mitchell,G,IND,Two Pointers Attempted,10.5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15071156,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.26,31,,,,0,,0,,0,0,10.5,0,Push
Kiki IriafenRebounds,Kiki IriafenRebounds9.5,WNBA,238169,Kiki Iriafen,F,WAS,Rebounds,9.5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kiki_Iriafen_WNBA_player_rpWzpNGkFkgVDdBVjShUvIzB.webp,15046686,9.5,47.64,52.36,-5.45,52.36,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,9.5,,,,No,IND,31.74,28,47.64,52.36,52.36,9.5,14,-0.0825,under,9.5,9.42,9.48,9.5,Best Bet
Caitlin ClarkAssists,Caitlin ClarkAssists9,WNBA,237851,Caitlin Clark,G,IND,Assists,9,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15060944,9.5,44.03,55.97,,55.97,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,9.5,,,,No,SEA,38.52,31,46.00509241,53.99490759,53.99,9.5,,0,,9.5,9.5,9.4,9.5,Push
Shakira AustinRebounds,Shakira AustinRebounds9,WNBA,64392,Shakira Austin,C,WAS,Rebounds,9,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Shakira_Austin_WNBA_player_MA9Pc3OblxHKTZfe7e7MWhC7.webp,15067090,9.29,45.57,54.43,,54.43,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,9.29,,,,No,IND,33.72,29,47.00774272,52.99225728,52.99,9.29,14,-0.0825,under,9.29,9.21,9.26,9.5,Push
Kelsey MitchellFGMade,Kelsey MitchellFGMade9,WNBA,237852,Kelsey Mitchell,G,IND,FG Made,9,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15071053,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.26,31,,,,0,,0,,0,0,9,0,Push
Caitlin Clark3-PTAttempted,Caitlin Clark3-PTAttempted9,WNBA,237851,Caitlin Clark,G,IND,3-PT Attempted,9,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15071100,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,38.52,31,,,,0,,0,,0,0,9,0,Push
Cotie McMahonPts+Rebs,Cotie McMahonPts+Rebs8.5,WNBA,318611,Cotie McMahon,G,WAS,Pts+Rebs,8.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Cotie_McMahon_WNBA_player_Uetgv8e0LMsObpG07GPeeVQa.webp,15059907,8.5,48.28,51.72,-6.09,51.72,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,8.5,,,,No,IND,11.41,15,48.28,51.72,51.72,8.5,14,-0.0825,under,8.5,8.42,8.48,0,Push
Aliyah Boston + Sonia CitronAssists(Combo),Aliyah Boston + Sonia CitronAssists(Combo)8,WNBA,318185,Aliyah Boston + Sonia Citron,FC,IND/WAS,Assists (Combo),8,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/CMBO_group_b1J1qX2R0N10EGXYjsKMreUq.webp,15058778,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,,,0,,,,0,,0,,0,0,8,0,Push
Aliyah BostonRebounds,Aliyah BostonRebounds8,WNBA,237853,Aliyah Boston,FC,IND,Rebounds,8,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,15063354,8.5,45.12,54.88,,54.88,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,8.5,,,,No,SEA,32.79,29,46.44665583,53.55334417,53.55,8.5,,0,,8.5,8.5,8.4,8.5,Push
Georgia AmoorePoints,Georgia AmoorePoints7.5,WNBA,317129,Georgia Amoore,G,WAS,Points,7.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Georgia_Amoore_WNBA_player_3OmmlgIgu7geCDaxC6In7pGu.webp,15059838,7.5,50.97,49.03,-8.78,50.97,Over,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,7.5,,,,No,IND,14.72,23,50.97,49.03,50.97,7.5,7,0.1628,over,7.5,7.66,7.53,7.5,Push
Caitlin ClarkTwoPointersAttempted,Caitlin ClarkTwoPointersAttempted7.5,WNBA,237851,Caitlin Clark,G,IND,Two Pointers Attempted,7.5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15071155,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,38.52,31,,,,0,,0,,0,0,7.5,0,Push
Michaela OnyenwerePoints,Michaela OnyenwerePoints7,WNBA,320347,Michaela Onyenwere,F,WAS,Points,7,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Michaela_Onyenwere_WNBA_player_tNwe4Cm6nzFOiTSpFDZgcSeF.webp,15059892,7.5,47.63,52.36,-5.45,52.36,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,7.5,,,,No,IND,13.1,21,47.51993291,52.48006709,52.48,7.5,7,0.1628,over,7.5,7.66,7.43,7.5,Push
Caitlin ClarkFGMade,Caitlin ClarkFGMade7,WNBA,237851,Caitlin Clark,G,IND,FG Made,7,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15071052,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,38.52,31,,,,0,,0,,0,0,7,0,Push
Shakira AustinFGMade,Shakira AustinFGMade7,WNBA,64392,Shakira Austin,C,WAS,FG Made,7,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Shakira_Austin_WNBA_player_MA9Pc3OblxHKTZfe7e7MWhC7.webp,15071055,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,33.72,29,,,,0,5,-0.0456,under,0,-0.05,7,0,Push
Kelsey Mitchell3-PTAttempted,Kelsey Mitchell3-PTAttempted7,WNBA,237852,Kelsey Mitchell,G,IND,3-PT Attempted,7,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15071105,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.26,31,,,,0,,0,,0,0,7,0,Push
Makayla TimpsonPoints,Makayla TimpsonPoints6.5,WNBA,324776,Makayla Timpson,FC,IND,Points,6.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Makayla_Timpson_WNBA_player_U8JqHPi6KMwkbh9DLg4aLW0T.webp,15060055,6.5,50.01,49.99,,50.01,Over,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,6.5,,,,No,SEA,16.78,12,50.01,49.99,50.01,6.5,,0,,6.5,6.5,6.5,6.5,Push
Kiki IriafenFGMade,Kiki IriafenFGMade6.5,WNBA,238169,Kiki Iriafen,F,WAS,FG Made,6.5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kiki_Iriafen_WNBA_player_rpWzpNGkFkgVDdBVjShUvIzB.webp,15071054,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,31.74,28,,,,0,5,-0.0456,under,0,-0.05,6.5,0,Push
Lauren BettsPoints,Lauren BettsPoints6,WNBA,316420,Lauren Betts,C,WAS,Points,6,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/manual/LBetts.png,15059903,5.86,49.54,50.46,,50.46,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,5.86,,,,No,IND,13.81,14,46.61015199,53.38984801,53.39,5.86,7,0.1628,over,5.86,6.02,6.05,6.5,Good Bet
Makayla TimpsonRebounds,Makayla TimpsonRebounds6,WNBA,324776,Makayla Timpson,FC,IND,Rebounds,6,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Makayla_Timpson_WNBA_player_U8JqHPi6KMwkbh9DLg4aLW0T.webp,15066803,6.33,48.17,51.83,,51.83,Under,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,6.33,,,,No,SEA,16.78,12,47.47786141,52.52213859,52.52,6.33,,0,,6.33,6.33,6.3,6.5,Push
Aliyah BostonFGMade,Aliyah BostonFGMade6,WNBA,237853,Aliyah Boston,FC,IND,FG Made,6,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,15071051,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.79,29,,,,0,,0,,0,0,6,0,Push
Caitlin ClarkFreeThrowsAttempted,Caitlin ClarkFreeThrowsAttempted6,WNBA,237851,Caitlin Clark,G,IND,Free Throws Attempted,6,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15071127,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,38.52,31,,,,0,,0,,0,0,6,0,Push
Kelsey MitchellTwoPointersMade,Kelsey MitchellTwoPointersMade6,WNBA,237852,Kelsey Mitchell,G,IND,Two Pointers Made,6,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15071143,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.26,31,,,,0,,0,,0,0,6,0,Push
Sophie CunninghamPoints,Sophie CunninghamPoints5.5,WNBA,239174,Sophie Cunningham,G,IND,Points,5.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Sophie_Cunningham_WNBA_player_cZAeIhZamNbdXKxGLDTtak3Y.webp,15073573,5.5,50.54,49.46,,50.54,Over,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,5.5,,,,No,SEA,12.68,22,50.54,49.46,50.54,5.5,,0,,5.5,5.5,5.5,0,Push
Sonia CitronAssists,Sonia CitronAssists5,WNBA,238241,Sonia Citron,G,WAS,Assists,5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Sonia_Citron_WNBA_player_Cu5wEbcQEPoUpdz2rimHwWTl.webp,15069707,4.5,51.58,48.42,-9.39,51.58,Under,https://www.freeiconspng.com/img/1934,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,IND,30.63,33,47.77420988,52.22579012,52.23,4.5,11,-0.0422,under,4.5,4.46,4.59,4.5,Best Bet
Caitlin ClarkFreeThrowsMade,Caitlin ClarkFreeThrowsMade5,WNBA,237851,Caitlin Clark,G,IND,Free Throws Made,5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,15071039,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,38.52,31,,,,0,,0,,0,0,5.25,5.5,Push
Sonia CitronFGMade,Sonia CitronFGMade5,WNBA,238241,Sonia Citron,G,WAS,FG Made,5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Sonia_Citron_WNBA_player_Cu5wEbcQEPoUpdz2rimHwWTl.webp,15071056,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,30.63,33,,,,0,5,-0.0456,under,0,-0.05,5,0,Push
Kelsey MitchellFreeThrowsAttempted,Kelsey MitchellFreeThrowsAttempted5,WNBA,237852,Kelsey Mitchell,G,IND,Free Throws Attempted,5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15071128,,,,,,,,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,SEA,32.26,31,,,,0,,0,,0,0,5,0,Push
Kiki IriafenFreeThrowsAttempted,Kiki IriafenFreeThrowsAttempted5,WNBA,238169,Kiki Iriafen,F,WAS,Free Throws Attempted,5,N/A,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kiki_Iriafen_WNBA_player_rpWzpNGkFkgVDdBVjShUvIzB.webp,15071131,,,,,,,,,No,6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,,,,,No,IND,31.74,28,,,,0,5,-0.0456,under,0,-0.05,5,0,Push
Kelsey MitchellRebs+Asts,Kelsey MitchellRebs+Asts4.5,WNBA,237852,Kelsey Mitchell,G,IND,Rebs+Asts,4.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,15044695,4.5,50.51,49.49,-8.32,50.51,Over,https://www.freeiconspng.com/img/1934,,Yes,-6.4,177.7,Mystics @ Fever,2026-09-20T20:00:00Z,Sun 04:00pm,N/A,N/A,NBA TV,,,9/20/2026,4.5,,,,No,SEA,32.26,31,50.51,49.49,50.51,4.5,,0,,4.5,4.5,4.5,0,Push
